,apartmentID,title,room_size,total_rent,rent_updated,premiumstatus,user_name,address,street,postcode,district,suburb,city,available_from,available_until,online_since,rent,utilities,other_costs,deposit,transfer_agreement_cost,apartment_size,max_roommate,roommate_age,languages,wg_type,smoking_policy,preferred_gender_age,wg_detail1,wg_detail2,house_type,floor,parking_situation,public_transport_reach,furnitured,garden,balcony,electricity_eco_friendly,heating,internet,bathroom,ground_material,object_detail1,object_detail2,required_document1,required_document2,required_document3
3110,10725925,"FLINTA* Lovely big room available in 2er WG, central and in heart of Prenzlauer Berg- Schönes Großes Zimmer frei in Pberg (1 Monat)",25.0,450.0,450.0,False,,oderberger Straße 1810435 Berlin Prenzlauer Berg,oderberger Straße 18,10435.0,Pankow,Prenzlauer Berg,Berlin,15.01.2024,14.02.2024,2024-01-01,450€,n.a.,n.a.,500€,n.a.,,2.0,ab 19 Jahre,"Deutsch, Englisch, Spanisch",keine Zweck-WG,,Geschlecht egal,25m² Zimmer in 2er WG,2er WG ( 1 Frau ),,,,5 Minuten zu Fuß entfernt,,False,False,False,,,,,,,,,
3111,10725665,Room in Mauerpark in Prenzlauerberg,20.0,1550.0,1550.0,False,,Gleimstraße 5710437 Berlin Prenzlauer Berg,Gleimstraße 57,10437.0,Pankow,Prenzlauer Berg,Berlin,15.01.2024,14.03.2024,2024-01-01,1550€,0€,0€,1550€,0€,140.0,4.0,,,,,Geschlecht egal,20m² Zimmer in 4er WG,4er WG ( 1 Frau und 1 Mann ),,,,5 Minuten zu Fuß entfernt,,False,False,False,,,,,,,SCHUFA,Einkommensnachweis,Mietzahlungsbestätigung
3112,10724409,Zwischenmite Januar- Februar Prenzlauerberg,20.0,650.0,650.0,False,,Driesener Straße 310439 Berlin Prenzlauer Berg,Driesener Straße 3,10439.0,Pankow,Prenzlauer Berg,Berlin,10.01.2024,28.02.2024,2023-12-31,650€,n.a.,n.a.,n.a.,n.a.,80.0,3.0,20 bis 28 Jahre,"Deutsch, Englisch",Frauen-WG,Rauchen auf dem Balkon erlaubt,Frau zwischen 21 und 28 Jahren,20m² Zimmer in 3er WG,3er WG ( 2 Frauen ),sanierter Altbau,3. OG,,7 Minuten zu Fuß entfernt,möbliert,False,True,False,,,,,,,,,
3113,10724428,Beautiful big room in international WG,22.0,790.0,790.0,False,,65 Lychener Str.10437 Berlin Prenzlauer Berg,65 Lychener Str.,10437.0,Pankow,Prenzlauer Berg,Berlin,22.01.2024,,2023-12-31,790€,0€,0€,1580€,0€,65.0,5.0,22 bis 29 Jahre,,Frauen-WG,Rauchen im Zimmer erlaubt,Frau zwischen 20 und 32 Jahren,22m² Zimmer in 5er WG,5er WG ( 4 Frauen ),Hochhaus,4. OG,Bewohnerparken,4 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,,,Einkommensnachweis,Visa if applicable,
3114,10724291,Zimmer in Prenzlauer Berg,28.0,650.0,650.0,False,,Schwedter Strasse 4810435 Berlin Prenzlauer Berg,Schwedter Strasse 48,10435.0,Pankow,Prenzlauer Berg,Berlin,01.01.2024,01.03.2024,2023-12-31,500€,150€,n.a.,300€,n.a.,100.0,2.0,,,"Zweck-WG, Studenten-WG, Frauen-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG",,Geschlecht egal,28m² Zimmer in 2er WG,2er WG ( 1 Frau ),Mehrfamilienhaus,1. OG,,3 Minuten zu Fuß entfernt,teilmöbliert,False,True,False,,,,,,,,,
3115,10665538,ready to move - Fully furnished apartment in Marienfelde for subrent (only January),40.0,500.0,576.9230769230769,False,,Körtingstr. 1012107 Berlin Marienfelde,Körtingstr. 10,12107.0,Reinickendorf,Marienfelde,Berlin,05.01.2024,31.01.2024,2024-01-05,400€,100€,n.a.,500€,n.a.,,,,,,,,,,Mehrfamilienhaus,4. OG,,2 Minuten zu Fuß entfernt,möbliert,False,True,False,Zentralheizung,,"Eigenes Bad, Dusche",PVC,gute Parkmöglichkeiten,,,,
3116,9183758,S1 / S85 Studio Apartment,45.0,900.0,900.0,False,,Ludolfinger Platz 113465 Berlin Frohnau,Ludolfinger Platz 1,13465.0,Reinickendorf,Frohnau,Berlin,08.01.2024,01.04.2024,2024-01-09,900€,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,3. OG,,,,False,False,False,,,,,1 Minute zu Fuß entfernt,,,,
3117,9129953,Gartenhaus - Ein-Zimmer Wohnung nahe S-Bahnhof Hermsdorf,44.0,690.0,690.0,False,,nahe S-Bahnhof / S113467 Berlin Hermsdorf,nahe S-Bahnhof / S1,13467.0,Reinickendorf,Hermsdorf,Berlin,15.01.2024,,2024-01-09,690€,n.a.,n.a.,1380€,0€,,,,,,,,,,,EG,,3 Minuten zu Fuß entfernt,möbliert,False,False,False,Zentralheizung,,"Eigenes Bad, Dusche",,"Waschmaschine, Terrasse",,Selbstauskunft,Einkommensnachweis,
3118,10726723,"WG im Grünen - Großes, sonniges Zimmer für 2-3 Monate",28.0,550.0,550.0,False,,Rue Capitaine Jean Maridor13405 Berlin Reinickendorf,Rue Capitaine Jean Maridor,13405.0,Reinickendorf,Reinickendorf,Berlin,01.02.2024,01.05.2024,2024-01-08,550€,n.a.,n.a.,550€,n.a.,,2.0,24 bis 66 Jahre,"Deutsch, Englisch","Zweck-WG, Studenten-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG",Rauchen nicht erwünscht,Geschlecht egal zwischen 1 und 99 Jahren,28m² Zimmer in 2er WG,2er WG,Neubau,2. OG,,3 Minuten zu Fuß entfernt,möbliert,False,True,True,Zentralheizung,,Badewanne,Parkett,gute Parkmöglichkeiten,,,,
3120,9809139,5er WG Zimmer in Berlin Reinickendorf,15.0,400.0,400.0,False,,Kurt-Schumacher-Damm 36A13405 Berlin Reinickendorf,Kurt-Schumacher-Damm 36A,13405.0,Reinickendorf,Reinickendorf,Berlin,07.02.2024,16.03.2024,2024-01-04,350€,50€,n.a.,300€,n.a.,110.0,5.0,20 bis 40 Jahre,"Deutsch, Englisch, Griechisch","Studenten-WG, Berufstätigen-WG",Rauchen im Zimmer erlaubt,Geschlecht egal zwischen 20 und 40 Jahren,15m² Zimmer in 5er WG,5er WG ( 4 Männer ),sanierter Altbau,1. OG,,3 Minuten zu Fuß entfernt,möbliert,False,False,False,,,"Badewanne, Dusche",,"Waschmaschine, Spülmaschine, Keller, Fahrradkeller",,,,
3121,10730289,Zimmer in 3`er WG (Zeitbegrenzt!),15.0,350.0,552.6315789473684,False,,Martin-Luther-Str 1110777 Berlin Schöneberg,Martin-Luther-Str 11,10777.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,20.02.2024,2024-01-05,350€,0€,0€,0€,0€,120.0,3.0,22 bis 30 Jahre,"Deutsch, Englisch, Spanisch",Berufstätigen-WG,Rauchen nicht erwünscht,Geschlecht egal,15m² Zimmer in 3er WG,3er WG ( 2 Männer ),Altbau,5. OG,,2 Minuten zu Fuß entfernt,möbliert,False,False,False,Gasheizung,,"Badewanne, Dusche",Parkett,"Waschmaschine, Spülmaschine, Fahrradkeller",,,,
3122,10729348,12 Quadratmeter WG-Zimmer auf der Roten Insel,12.0,407.0,407.0,False,,Hohenfriedbergstraße 1110829 Berlin Schöneberg,Hohenfriedbergstraße 11,10829.0,Treptow-Köpenick,Schöneberg,Berlin,15.01.2024,15.01.2026,2024-01-05,300€,75€,32€,900€,0€,80.0,2.0,,"Deutsch, Englisch","Studenten-WG, keine Zweck-WG",Rauchen im Zimmer erlaubt,Geschlecht egal,12m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,4. OG,,6 Minuten zu Fuß entfernt,,True,False,False,Gasheizung,,"Badewanne, Dusche",Dielen,schlechte Parkmöglichkeiten,,Einkommensnachweis,,
3123,6949930,"11qm Zimmer, nahe Schönhauser Allee, Prenzlauer Berg - 360 Euro",11.0,360.0,360.0,False,,Schönfließer Straße10439 Berlin Prenzlauer Berg,Schönfließer Straße,10439.0,Pankow,Prenzlauer Berg,Berlin,01.02.2024,,2024-01-05,232€,128€,0€,900€,0€,118.0,4.0,26 bis 27 Jahre,"Deutsch, Englisch","Studenten-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG",Rauchen nicht erwünscht,Mann zwischen 24 und 30 Jahren,11m² Zimmer in 4er WG,4er WG ( 2 Frauen und 1 Mann ),sanierter Altbau,2. OG,,2 Minuten zu Fuß entfernt,,False,False,True,Gasheizung,,"Badewanne, Dusche",Laminat,"Waschmaschine, Spülmaschine, Keller",,,,
3124,10379939,WG mit Hund im Prenzlauer Berg,15.0,630.0,630.0,False,,Wisbyer Straße10439 Berlin Prenzlauer Berg,Wisbyer Straße,10439.0,Pankow,Prenzlauer Berg,Berlin,06.02.2024,15.03.2024,2024-01-08,630€,0€,0€,50€,0€,60.0,2.0,27 bis 28 Jahre,"Deutsch, Englisch","Studenten-WG, Berufstätigen-WG",Rauchen nicht erwünscht,Geschlecht egal,15m² Zimmer in 2er WG,2er WG ( 1 Mann ),,EG,,,,False,True,False,,,"Badewanne, Dusche",,1 Minute zu Fuß entfernt,,,,
3125,10737831,Schöne Wohnung / Treptower park SHORTTERM,38.0,290.0,1087.5,False,,"Beermannstr 6, 12435 Berlin12435 Berlin Treptow","Beermannstr 6,",12435.0,Treptow-Köpenick,Treptow,Berlin12435,15.01.2024,23.01.2024,2024-01-08,280€,10€,n.a.,200€,n.a.,,,,,,,,,,,,,,möbliert,True,False,False,,,,,,,,,
3126,10736788,WG Zimmer direkt am Treptower Park,18.0,600.0,600.0,False,,Leiblstraße 2412435 Berlin Treptow,Leiblstraße 24,12435.0,Treptow-Köpenick,Treptow,Berlin,01.02.2024,01.08.2024,2024-01-08,500€,100€,n.a.,1000€,n.a.,80.0,3.0,23 bis 26 Jahre,"Deutsch, Englisch, Spanisch","Studenten-WG, Berufstätigen-WG",Rauchen auf dem Balkon erlaubt,Frau zwischen 18 und 28 Jahren,18m² Zimmer in 3er WG,3er WG ( 1 Frau ),Altbau,2. OG,,10 Minuten zu Fuß entfernt,möbliert,False,True,False,,,"Badewanne, Dusche",,gute Parkmöglichkeiten,,SCHUFA,,
3127,9295455,Mitbewohner/in gesucht,15.0,550.0,550.0,False,,Springbornstr12487 Berlin Treptow,Springbornstr,12487.0,Treptow-Köpenick,Treptow,Berlin,01.02.2024,31.07.2024,2024-01-09,500€,50€,n.a.,200€,0€,60.0,2.0,24 bis 28 Jahre,"Deutsch, Englisch","Zweck-WG, Studenten-WG, Berufstätigen-WG, Azubi-WG, keine Zweck-WG, gemischte WG, Mehrgenerationen, Vegetarisch/Vegan, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal zwischen 16 und 40 Jahren,15m² Zimmer in 2er WG,2er WG ( 1 Mann ),sanierter Altbau,3. OG,,2 Minuten zu Fuß entfernt,,False,False,True,Zentralheizung,,"Badewanne, Dusche",,"Waschmaschine, Spülmaschine, Keller, Fahrradkeller",,,,
3128,10734548,Befristetes WG Zimmer,16.0,550.0,550.0,False,,Elsenstr12435 Berlin Treptow,Elsenstr,12435.0,Treptow-Köpenick,Treptow,Berlin,15.01.2024,31.05.2024,2024-01-07,550€,0€,0€,550€,n.a.,50.0,2.0,,"Deutsch, Englisch","Studenten-WG, Berufstätigen-WG, LGBTQIA+",,Geschlecht egal,16m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,EG,,7 Minuten zu Fuß entfernt,möbliert,False,True,False,,,Badewanne,Laminat,WLAN,,Einkommensnachweis,,
3129,10734995,Zimmer in Berlin für 2 Wochen frei,16.0,15.0,23.68421052631579,False,,Baumschulenweg12437 Berlin Treptow,Baumschulenweg,12437.0,Treptow-Köpenick,Treptow,Berlin,06.01.2024,25.01.2024,2024-01-07,15€,n.a.,n.a.,n.a.,n.a.,,2.0,18 bis 30 Jahre,,keine Zweck-WG,,Geschlecht egal,16m² Zimmer in 2er WG,2er WG,sanierter Altbau,1. OG,,,,False,False,False,,,,,,,SCHUFA,,
3130,10737667,Suche Nachmieter für mein Zimmer in einer WG,11.0,539.0,539.0,False,,Ostendstraße 2712459 Berlin Oberschöneweide,Ostendstraße 27,12459.0,Treptow-Köpenick,Oberschöneweide,Berlin,15.02.2024,,2024-01-08,439€,100€,n.a.,1317€,n.a.,,5.0,19 bis 28 Jahre,"Deutsch, Englisch, Spanisch, Französisch","Studenten-WG, Wohnheim, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal,11m² Zimmer in 5er WG,5er WG ( 1 Frau und 2 Männer ),,4. OG,,,möbliert,False,False,False,,,Dusche,,"Fahrradkeller, Aufzug",,Selbstauskunft,Einkommensnachweis,Mietzahlungsbestätigung
3131,10737485,WG.Zimmer 25 m² mit Balkon.Bad mit Fenster.Flexible Mietzeit.ruhig.sauber.,25.0,799.0,799.0,False,,Bölschestr.6312587 Berlin Friedrichshagen,Bölschestr.63,12587.0,Treptow-Köpenick,Friedrichshagen,Berlin,15.01.2024,01.10.2024,2024-01-08,699€,99€,1€,1€,n.a.,70.0,2.0,,Deutsch,"Zweck-WG, Studenten-WG, Business-WG, Berufstätigen-WG, inklusive WG",Rauchen nicht erwünscht,Frau zwischen 20 und 60 Jahren,25m² Zimmer in 2er WG,2er WG,sanierter Altbau,1. OG,,4 Minuten zu Fuß entfernt,möbliert,False,True,False,Gasheizung,,Badewanne,,gute Parkmöglichkeiten,,SCHUFA,,
3132,10677108,1 Zimmer mit Bad,10.0,500.0,500.0,False,,Duftgeranienweg12587 Berlin Friedrichshagen,Duftgeranienweg,12587.0,Treptow-Köpenick,Friedrichshagen,Berlin,10.01.2024,01.04.2024,2024-01-06,300€,200€,n.a.,200€,n.a.,,2.0,,"Deutsch, Englisch",Berufstätigen-WG,Rauchen nicht erwünscht,Geschlecht egal,10m² Zimmer in 2er WG,2er WG,Einfamilienhaus,1. OG,Bewohnerparken,11 Minuten zu Fuß entfernt,teilmöbliert,True,False,False,Gasheizung,,Dusche,Teppich,WLAN,,SCHUFA,Einkommensnachweis,
3133,10737653,unmöbiliertes Zimmer Akazienkiez ggf. langfristig,15.0,550.0,550.0,False,,Belziger 5010823 Berlin Schöneberg,Belziger 50,10823.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,,2024-01-08,500€,50€,n.a.,n.a.,n.a.,66.0,2.0,29 bis 29 Jahre,Deutsch,"Frauen-WG, Berufstätigen-WG, keine Zweck-WG",Rauchen nicht erwünscht,Frau zwischen 27 und 38 Jahren,15m² Zimmer in 2er WG,2er WG ( 1 Frau ),Altbau,2. OG,Bewohnerparken,2 Minuten zu Fuß entfernt,,False,False,False,,DSL,Dusche,,Waschmaschine,,Selbstauskunft,SCHUFA,Einkommensnachweis
3135,10735343,"Großes, möbliertes Zimmer in 2er-WG zur Untermiete",15.0,638.0,638.0,False,,Eisackstraße 410827 Berlin Schöneberg,Eisackstraße 4,10827.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,25.03.2024,2024-01-08,600€,38€,0€,600€,0€,64.0,2.0,19 bis 22 Jahre,"Deutsch, Englisch",Studenten-WG,Rauchen nicht erwünscht,Geschlecht egal zwischen 18 und 26 Jahren,15m² Zimmer in 2er WG,2er WG ( 1 Frau ),,,,5 Minuten zu Fuß entfernt,möbliert,False,False,False,,,"Badewanne, Dusche",,"Waschmaschine, Spülmaschine, Keller",,Selbstauskunft,Einkommensnachweis,
3136,10735130,WG Zimmer in Schöneberg,11.0,525.0,525.0,False,,Leberstraße10829 Berlin Schöneberg,Leberstraße,10829.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,31.03.2024,2024-01-08,525€,n.a.,n.a.,n.a.,n.a.,60.0,2.0,20 bis 26 Jahre,"Englisch, Deutsch","Studenten-WG, Frauen-WG",Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 20 und 26 Jahren,11m² Zimmer in 2er WG,2er WG ( 1 Frau ),Altbau,EG,,7 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,,,Selbstauskunft,SCHUFA,Einkommensnachweis
3137,3832911,"Schönes helles Zimmer für weibliche Sprachschülerin, Master-Studentin oder Berufs-Praktikantin für mindestens sechs Monate zu vermieten.",16.0,620.0,620.0,False,,Ebersstraße 1810827 Berlin Schöneberg,Ebersstraße 18,10827.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,31.07.2024,2024-01-07,390€,230€,n.a.,900€,n.a.,100.0,3.0,50 bis 58 Jahre,"Deutsch, Englisch","Zweck-WG, Berufstätigen-WG, gemischte WG, Internationals welcome",Rauchen nicht erwünscht,Frau zwischen 28 und 40 Jahren,16m² Zimmer in 3er WG,3er WG ( 1 Frau und 1 Mann ),Altbau,2. OG,,5 Minuten zu Fuß entfernt,teilmöbliert,False,False,True,Zentralheizung,,"Badewanne, Dusche",Dielen,"Waschmaschine, Keller",,Einkommensnachweis,Mietzahlungsbestätigung,
3138,10568065,Männer WG in Schöneberg/Innsbrucker Platz,10.0,470.0,470.0,False,,Heylstr.24a10825 Berlin Schöneberg,Heylstr.24a,10825.0,Treptow-Köpenick,Schöneberg,Berlin,08.01.2024,,2024-01-08,400€,70€,n.a.,400€,n.a.,51.0,2.0,,"Deutsch, Englisch, Französisch, Italienisch","Männer-WG, LGBTQIA+",Rauchen auf dem Balkon erlaubt,,10m² Zimmer in 2er WG,2er WG ( 1 Mann ),Mehrfamilienhaus,,,,möbliert,False,True,True,Zentralheizung,,"Badewanne, Dusche",Laminat,1 Minute zu Fuß entfernt,,,,
3139,7685316,Spacious studio + sleeping room in Schöneberg,36.0,720.0,771.4285714285714,False,,Hauptstraße 1710827 Berlin Schöneberg,Hauptstraße 17,10827.0,Treptow-Köpenick,Schöneberg,Berlin,01.02.2024,29.02.2024,2024-01-07,720€,0€,0€,150€,n.a.,140.0,4.0,21 bis 34 Jahre,"Deutsch, Englisch, Spanisch",gemischte WG,Rauchen nicht erwünscht,Geschlecht egal zwischen 20 und 40 Jahren,36m² Zimmer in 4er WG,4er WG ( 2 Frauen und 1 Mann ),Altbau,3. OG,,2 Minuten zu Fuß entfernt,möbliert,True,False,True,Zentralheizung,,"Badewanne, Dusche",Dielen,"DSL, Flatrate, WLAN 17-25 Mbit/s",,,,
3140,10734837,Möbliertes Zimmer Schöneberg / Kreuzberg,16.0,475.0,475.0,False,,Monumentenstraße10829 Berlin Schöneberg,Monumentenstraße,10829.0,Treptow-Köpenick,Schöneberg,Berlin,06.01.2024,30.03.2024,2024-01-06,400€,75€,n.a.,300€,n.a.,100.0,3.0,,"Deutsch, Englisch","Zweck-WG, Frauen-WG, Berufstätigen-WG, gemischte WG",Rauchen nicht erwünscht,Geschlecht egal,16m² Zimmer in 3er WG,3er WG ( 1 Frau ),Altbau,2. OG,Bewohnerparken,,möbliert,False,False,True,,,Badewanne,,"Waschmaschine, Spülmaschine",,,,
3141,10734342,sublet 5th of March 22nd of January,30.0,970.0,970.0,False,,grunewaldstraße 1710823 Berlin Schöneberg,grunewaldstraße 17,10823.0,Treptow-Köpenick,Schöneberg,Berlin,05.03.2024,22.04.2024,2024-01-06,970€,0€,0€,455€,0€,180.0,3.0,27 bis 35 Jahre,"Englisch, Französisch, Russisch","Berufstätigen-WG, gemischte WG, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal zwischen 24 und 60 Jahren,30m² Zimmer in 3er WG,3er WG ( 1 Frau ),sanierter Altbau,1. OG,,,,True,False,False,Gasheizung,,"Badewanne, Dusche",Parkett,1 Minute zu Fuß entfernt,,Einkommensnachweis,,
3142,7579047,Very big Flat near to S Bahn Station,25.0,650.0,650.0,False,,Seelenbinderstraße12555 Berlin Köpenick,Seelenbinderstraße,12555.0,Treptow-Köpenick,Köpenick,Berlin,08.01.2024,01.04.2024,2024-01-08,650€,n.a.,n.a.,600€,n.a.,80.0,2.0,19 bis 35 Jahre,,"Studenten-WG, Berufstätigen-WG, Azubi-WG, gemischte WG, Vegetarisch/Vegan, Wohnen für Hilfe, Internationals welcome",Rauchen nicht erwünscht,Geschlecht egal zwischen 19 und 35 Jahren,25m² Zimmer in 2er WG,2er WG ( 1 Mann ),,3. OG,,3 Minuten zu Fuß entfernt,,False,True,False,,,Badewanne,,"Laminat, PVC",,,,
3143,10737932,1 WG Zimmer in einer 2er WG zu vermieten,14.0,675.0,675.0,False,,Fuststraße12459 Berlin Köpenick,Fuststraße,12459.0,Treptow-Köpenick,Köpenick,Berlin,01.02.2024,01.07.2024,2024-01-08,675€,n.a.,n.a.,1350€,n.a.,60.0,2.0,,"Deutsch, Englisch",keine Zweck-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,14m² Zimmer in 2er WG,2er WG ( 1 Frau ),Mehrfamilienhaus,,,,möbliert,True,False,False,,,Dusche,Laminat,gute Parkmöglichkeiten,,Selbstauskunft,SCHUFA,Einkommensnachweis
3144,10737902,Wasserblick: Studio in Köpenicker Altstadt,32.0,810.0,810.0,False,,Grünstr. 712555 Berlin Köpenick,Grünstr. 7,12555.0,Treptow-Köpenick,Köpenick,Berlin,15.01.2024,,2024-01-08,610€,200€,n.a.,1830€,200€,,,,,,,,,,Neubau,2. OG,,,teilmöbliert,True,False,False,,,,Fußbodenheizung,1 Minute zu Fuß entfernt,,SCHUFA,Einkommensnachweis,Mietzahlungsbestätigung
3145,10734777,Biete WG-Zimmer in Berlin,9.0,500.0,500.0,False,,Hänselstr. 4112437 Berlin Baumschulenweg,Hänselstr. 41,12437.0,Treptow-Köpenick,Baumschulenweg,Berlin,01.02.2024,31.08.2024,2024-01-07,325€,75€,100€,1000€,n.a.,58.0,2.0,26 bis 26 Jahre,,keine Zweck-WG,Rauchen nicht erwünscht,Geschlecht egal zwischen 20 und 40 Jahren,9m² Zimmer in 2er WG,2er WG ( 1 Frau ),,1. OG,,15 Minuten zu Fuß entfernt,möbliert,False,True,False,,,Badewanne,PVC,Kabel,,Selbstauskunft,Einkommensnachweis,Nachweis über Haftpflichtversicherung .
3146,10734738,"WG-Zimmer in Einfamilienhaus (nur Motorradfahrer), Haustiere erlaubt",16.0,677.0,677.0,False,,Marie-E.-von-Humboldt-Str. 3313057 Berlin Falkenberg,Marie-E.-von-Humboldt-Str. 33,13057.0,Lichtenberg,Falkenberg,Berlin,01.03.2024,,2024-01-06,499€,90€,88€,n.a.,n.a.,100.0,3.0,35 bis 45 Jahre,Deutsch,gemischte WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal zwischen 25 und 55 Jahren,16m² Zimmer in 3er WG,3er WG ( 2 Männer ),Einfamilienhaus,EG,,10 Minuten zu Fuß entfernt,,True,False,False,Zentralheizung,,"Badewanne, Dusche",Laminat,gute Parkmöglichkeiten,,,,
3147,10736965,möbilisiertes WG Zimmer (20 qm) Nähe Nöldnerplatz,20.0,400.0,400.0,False,,Sophienstr. 410317 Berlin Rummelsburg,Sophienstr. 4,10317.0,Lichtenberg,Rummelsburg,Berlin,01.02.2024,01.04.2024,2024-01-08,350€,50€,n.a.,n.a.,n.a.,80.0,3.0,24 bis 30 Jahre,"Englisch, Deutsch",Studenten-WG,,Geschlecht egal zwischen 20 und 32 Jahren,20m² Zimmer in 3er WG,3er WG ( 2 Männer ),sanierter Altbau,1. OG,,5 Minuten zu Fuß entfernt,möbliert,False,False,False,,,,,,,,,
3148,8265090,Mitbewohner*in für unsere 4er-WG gesucht,15.0,510.0,510.0,False,,Hauptstraße10317 Berlin Rummelsburg,Hauptstraße,10317.0,Lichtenberg,Rummelsburg,Berlin,01.03.2024,,2024-01-09,350€,100€,60€,1000€,n.a.,120.0,4.0,26 bis 34 Jahre,Deutsch,"Zweck-WG, Studenten-WG, Berufstätigen-WG",Rauchen nicht erwünscht,Geschlecht egal zwischen 18 und 38 Jahren,15m² Zimmer in 4er WG,4er WG ( 1 Frau und 2 Männer ),sanierter Altbau,,,5 Minuten zu Fuß entfernt,,False,True,True,,,"Badewanne, Dusche",,gute Parkmöglichkeiten,,SCHUFA,Einkommensnachweis,Mietzahlungsbestätigung
3149,10737229,TAUSCHE Whg. in Berlin gegen Whg. in Zürich/ Basel,40.0,879.0,879.0,False,,Im Lindenhof 110365 Berlin Lichtenberg,Im Lindenhof 1,10365.0,Lichtenberg,Lichtenberg,Berlin,01.03.2024,,2024-01-09,579€,300€,n.a.,1737€,800€,,,,,,,,,,Neubau,1. OG,,10 Minuten zu Fuß entfernt,,False,False,False,,,,,gute Parkmöglichkeiten,,,,
3150,10650076,"Gemütliche Wohnung für 1,5 Wochen",30.0,300.0,900.0,False,,Egmontstraße10317 Berlin Lichtenberg,Egmontstraße,10317.0,Lichtenberg,Lichtenberg,Berlin,08.02.2024,18.02.2024,2024-01-08,300€,0€,n.a.,50€,n.a.,,,,,,,,,,Altbau,,,5 Minuten zu Fuß entfernt,,False,False,False,,,,,Hochparterre,,,,
3151,8838115,WG-Zimmer in schöner 3 Zimmerwohnung EG,21.0,700.0,700.0,False,,Wriezenerstr.13055 Berlin Lichtenberg,Wriezenerstr.,13055.0,Lichtenberg,Lichtenberg,Berlin,01.02.2024,,2024-01-08,700€,0€,n.a.,700€,n.a.,85.0,2.0,33 bis 33 Jahre,"Deutsch, Englisch, Italienisch","Zweck-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG, LGBTQIA+, Internationals welcome, inklusive WG",,Geschlecht egal zwischen 30 und 35 Jahren,21m² Zimmer in 2er WG,2er WG ( 1 Mann ),Altbau,,,2 Minuten zu Fuß entfernt,,False,False,True,,,Badewanne,,"Waschmaschine, Spülmaschine, Haustiere erlaubt",,,,
3152,9676785,Zimmer an der Landsberger Alle - befristet,17.0,600.0,600.0,False,,Landsberger Allee 18110369 Berlin Lichtenberg,Landsberger Allee 181,10369.0,Lichtenberg,Lichtenberg,Berlin,06.03.2024,06.05.2024,2024-01-08,500€,100€,n.a.,n.a.,n.a.,,2.0,,"Deutsch, Englisch",keine Zweck-WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,17m² Zimmer in 2er WG,2er WG ( 1 Frau ),,höher als 5. OG,,7 Minuten zu Fuß entfernt,möbliert,False,True,False,,,Dusche,,,,,,
3153,9199357,Helles WG-Zimmer nähe Bhf. Lichtenberg/ Bright WG room near S-Bahn station Lichtenberg,21.0,600.0,600.0,False,,Archenholdstraße 1810315 Berlin Lichtenberg,Archenholdstraße 18,10315.0,Lichtenberg,Lichtenberg,Berlin,01.02.2024,01.07.2024,2024-01-07,550€,50€,n.a.,600€,n.a.,60.0,2.0,,"Deutsch, Englisch",gemischte WG,Rauchen auf dem Balkon erlaubt,Geschlecht egal,21m² Zimmer in 2er WG,2er WG ( 1 Mann ),sanierter Altbau,3. OG,,6 Minuten zu Fuß entfernt,möbliert,True,False,True,Zentralheizung,,"Badewanne, Dusche",Parkett,gute Parkmöglichkeiten,,,,
3154,10734834,Zwischenmiete: Einzelapartment vom 9. Januar bis 29. Februar - Gesamtmiete 800€,20.0,400.0,400.0,False,,Aristotelessteig 1210243 Berlin Lichtenberg,Aristotelessteig 12,10243.0,Lichtenberg,Lichtenberg,Berlin,10.01.2024,29.02.2024,2024-01-09,400€,0€,0€,400€,0€,,,,,,,,,,,3. OG,,9 Minuten zu Fuß entfernt,,False,False,False,,,,,gute Parkmöglichkeiten,,,,
3155,10658517,Zwischenmiete in Berlin Lichtenberg/ subletting in Berlin Lichtenberg,13.0,350.0,350.0,False,,Coppistraße 1810365 Berlin Lichtenberg,Coppistraße 18,10365.0,Lichtenberg,Lichtenberg,Berlin,15.01.2024,31.05.2024,2024-01-09,350€,0€,0€,0€,0€,,3.0,19 bis 25 Jahre,"Deutsch, Englisch","Studenten-WG, Frauen-WG",Rauchen auf dem Balkon erlaubt,,13m² Zimmer in 3er WG,3er WG ( 2 Frauen ),Neubau,höher als 5. OG,,10 Minuten zu Fuß entfernt,,True,False,False,,,Dusche,,WLAN,,,,
